"Player","Pos","Season","Age","Tm","P2Per","P3Per","FTPer","effMin","eff3PA","eff2PA","effFTA","effORB","effDRB","effTRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","x","y"
"Earl Clark","PF","2012-2013",25,"LAL",0.479,0.337,0.697,0.346290650406504,0.0763022743947175,0.206896551724138,0.0557593543653705,0.0601614086573734,0.178283198826119,0.238444607483492,0.0476889214966985,0.0264123257520176,0.0322817314746882,0.045487894350697,0.0748349229640499,0.314013206162876,13.6854673930525,13.9791433576982
"Victor Claver","SF","2012-2013",24,"POR",0.48,0.287,0.467,0.20630081300813,0.107142857142857,0.125615763546798,0.0369458128078818,0.0381773399014778,0.108374384236453,0.146551724137931,0.0529556650246305,0.0320197044334975,0.0147783251231527,0.0529556650246305,0.0923645320197044,0.230295566502463,29.7264287439752,15.4250455582622
"Norris Cole","PG","2012-2013",24,"MIA",0.44,0.357,0.65,0.403963414634146,0.0616352201257862,0.205660377358491,0.050314465408805,0.0113207547169811,0.070440251572327,0.0817610062893082,0.10314465408805,0.0358490566037736,0.00440251572327044,0.0654088050314465,0.0974842767295598,0.279874213836478,-6.66431894890462,-11.9507565871723
"Darren Collison","PG","2012-2013",25,"DAL",0.498,0.353,0.88,0.602642276422764,0.0573355817875211,0.247892074198988,0.115935919055649,0.0130691399662732,0.0792580101180438,0.092327150084317,0.17495784148398,0.0421585160202361,0.00337268128161889,0.0729342327150084,0.0586003372681282,0.409780775716695,0.311751464323744,-12.3074850438201
"Nick Collison","C","2012-2013",32,"OKC",0.603,0,0.769,0.402184959349593,0.00252684775742262,0.184459886291851,0.049273531269741,0.0777005685407454,0.132659507264687,0.210360075805433,0.0764371446620341,0.0322173089071383,0.0189513581806696,0.0435881238155401,0.124447252053064,0.260265319014529,-20.4005105277802,17.9417010962832
"Mike Conley","PG","2012-2013",25,"MEM",0.476,0.362,0.83,0.700457317073171,0.106274936525209,0.234675371780921,0.102285092491839,0.0155966630395357,0.0660137830975698,0.0816104461371056,0.176641276750091,0.0631120783460283,0.00870511425462459,0.0685527747551687,0.0620239390642002,0.423648893725063,2.04251222949968,-15.5561299851388
"Chris Copeland","PF","2012-2013",28,"NYK",0.513,0.421,0.759,0.21900406504065,0.162412993039443,0.278422273781903,0.0962877030162413,0.0394431554524362,0.0986078886310905,0.138051044083527,0.031322505800464,0.0185614849187935,0.0139211136890951,0.0580046403712297,0.120649651972158,0.563805104408353,29.4443488539821,-10.9205789977055
"DeMarcus Cousins","C","2012-2013",22,"SAC",0.471,0.182,0.738,0.58155487804878,0.00961118392311053,0.442988204456094,0.184796854521625,0.0969855832241153,0.228920926168633,0.325906509392748,0.0869375273044998,0.0471821756225426,0.0240279598077763,0.0982961992136304,0.117518567059851,0.559196155526431,-13.7138988215915,-5.75079164845488
"Jamal Crawford","SG","2012-2013",32,"LAC",0.477,0.376,0.871,0.566565040650406,0.177578475336323,0.278026905829596,0.111210762331839,0.00986547085201794,0.0475336322869955,0.0573991031390135,0.0865470852017937,0.0354260089686099,0.00582959641255605,0.0654708520179372,0.0318385650224215,0.562780269058296,15.2909920914233,-6.68261580339118
"Jordan Crawford","SG","2012-2013",24,"TOT",0.455,0.337,0.811,0.434197154471545,0.143943826799298,0.280280866003511,0.0930368636629608,0.0257460503218256,0.0965476887068461,0.122293739028672,0.131655939145699,0.0228203627852545,0.00409596255119953,0.0825043885313049,0.0620245757753072,0.476301930953774,14.302735145394,-12.940576795274
"Jae Crowder","SF","2012-2013",22,"DAL",0.446,0.328,0.644,0.34375,0.141906873614191,0.129342202512934,0.0539541759053954,0.0258684405025868,0.112342941611234,0.138211382113821,0.0694752402069475,0.0465631929046563,0.0125646711012565,0.0362158167036216,0.0946045824094605,0.289726533628973,18.4716469891347,8.37666294924388
"Dante Cunningham","PF","2012-2013",25,"MIN",0.472,0,0.65,0.510670731707317,0.00298507462686567,0.330845771144279,0.0512437810945274,0.0706467661691542,0.132338308457711,0.202985074626866,0.0333333333333333,0.0417910447761194,0.0189054726368159,0.0278606965174129,0.0761194029850746,0.345771144278607,-8.03090828824165,3.62728551901418
"Stephen Curry","PG","2012-2013",24,"GSW",0.449,0.453,0.9,0.757876016260163,0.201139792155548,0.26416359369762,0.0975527991954408,0.0197787462286289,0.0854844116661079,0.105263157894737,0.180690579953067,0.0422393563526651,0.00402279584311096,0.0804559168622192,0.0663761314113309,0.598726114649682,28.1536165750231,-13.3630923597578
"Samuel Dalembert","C","2012-2013",31,"MIL",0.54,1,0.691,0.194359756097561,0.00130718954248366,0.329411764705882,0.0718954248366013,0.137254901960784,0.223529411764706,0.36078431372549,0.0274509803921569,0.0222222222222222,0.069281045751634,0.0666666666666667,0.117647058823529,0.409150326797386,2.17208101515387,31.7061666473232
"Marquis Daniels","SF","2012-2013",32,"MIL",0.401,0.278,0.741,0.275660569105691,0.0663594470046083,0.257142857142857,0.0497695852534562,0.0442396313364055,0.0940092165898617,0.138248847926267,0.0599078341013825,0.0470046082949309,0.00921658986175115,0.0414746543778802,0.0709677419354839,0.298617511520737,-0.272745820023959,3.59771627329401
"Anthony Davis","PF","2012-2013",19,"NOH",0.521,0,0.751,0.46900406504065,0.00325027085590466,0.362946912242687,0.121885157096425,0.0893824485373781,0.193391115926327,0.282773564463705,0.0341278439869989,0.0406283856988082,0.0606717226435536,0.0482123510292524,0.085590465872156,0.469664138678223,-23.0369251353496,-1.51641019014131
"Ed Davis","C-PF","2012-2013",23,"TOT",0.539,0,0.617,0.414380081300813,0,0.295524218270999,0.102391171060699,0.0931943592887799,0.188841201716738,0.282035561005518,0.0386266094420601,0.023298589822195,0.0521152667075414,0.0386266094420601,0.117106069895769,0.381974248927039,-24.9311644735047,9.18682677899792
"Glen Davis","PF","2012-2013",27,"ORL",0.45,0,0.718,0.270325203252033,0.0018796992481203,0.447368421052632,0.109962406015038,0.0516917293233083,0.179511278195489,0.231203007518797,0.0657894736842105,0.0300751879699248,0.0197368421052632,0.0601503759398496,0.0827067669172932,0.481203007518797,-18.9392455776095,-3.63075975164238
"Austin Daye","SF","2012-2013",24,"TOT",0.445,0.418,0.765,0.171747967479675,0.144970414201183,0.162721893491124,0.0502958579881657,0.0236686390532544,0.158284023668639,0.181952662721894,0.0621301775147929,0.0207100591715976,0.0325443786982249,0.0428994082840237,0.121301775147929,0.365384615384615,32.4042926733587,2.73186157382884
"Nando De Colo","SG","2012-2013",25,"SAS",0.465,0.378,0.795,0.233739837398374,0.0891304347826087,0.172826086956522,0.0478260869565217,0.025,0.125,0.15,0.15,0.0445652173913043,0.00652173913043478,0.0880434782608696,0.0945652173913043,0.3,18.977188778473,-26.8584471097242
"Carlos Delfino","SF","2012-2013",30,"HOU",0.467,0.375,0.857,0.429115853658537,0.249259917110716,0.117821195973949,0.0331557134399053,0.0106571936056838,0.11959739490823,0.130254588513914,0.0799289520426288,0.0402605091770278,0.00532859680284192,0.0426287744227353,0.0674955595026643,0.419182948490231,25.2791033896813,5.98291595901712
"Luol Deng","SF","2012-2013",27,"CHI",0.455,0.322,0.816,0.73755081300813,0.0802617981398553,0.296245263520496,0.0971408887357906,0.0558043403375818,0.108163968308646,0.163968308646228,0.0764726145366862,0.0279021701687909,0.0110230795728557,0.0496038580778505,0.0361694798484327,0.426110919738202,8.62280771310627,0.660749984055959
"DeMar DeRozan","SG","2012-2013",23,"TOR",0.463,0.283,0.831,0.765497967479675,0.0398274145370063,0.36873547958845,0.141719216727514,0.0159309658148025,0.0902754729505476,0.10620643876535,0.0677066047129107,0.0252240292067707,0.00796548290740126,0.0501161632923996,0.0574178559575174,0.492864254895453,-6.12173128153333,-4.45619063261203
"Boris Diaw","PF","2012-2013",30,"SAS",0.587,0.385,0.723,0.434197154471545,0.0456407255705091,0.148624926857812,0.0380339379754242,0.0386190754827384,0.110005851375073,0.148624926857812,0.105324751316559,0.0304271503803394,0.0157987126974839,0.0491515506143944,0.0836746635459333,0.254534815681685,8.94646791529576,22.5485933352965
"Toney Douglas","PG","2012-2013",26,"TOT",0.424,0.38,0.905,0.327489837398374,0.167571761055081,0.193948797517455,0.065166795965865,0.0263770364623739,0.0806826997672614,0.107059736229635,0.117145073700543,0.0550814584949573,0.00232738557020946,0.0628394103956555,0.112490302560124,0.414274631497285,23.8513517588118,6.62964318740771
"Goran Dragic","PG","2012-2013",26,"PHO",0.497,0.319,0.748,0.655741869918699,0.106935296396745,0.244091437427354,0.126307632700504,0.0232468035645099,0.0689655172413793,0.0922123208058892,0.220457187136769,0.0480433940333204,0.0100736148779543,0.0821387059279349,0.0829135993800852,0.439364587369237,9.70816795489604,-30.2945901710177
"Andre Drummond","C","2012-2013",19,"DET",0.609,0.5,0.371,0.315802845528455,0.00160901045856798,0.273531777956557,0.127916331456154,0.135961383748994,0.231697506033789,0.367658889782784,0.0241351568785197,0.0474658085277554,0.0764279967819791,0.0458567980691875,0.115848753016895,0.382944489139179,4.56044299966461,21.3686442005188
"Jared Dudley","SF","2012-2013",27,"PHO",0.52,0.391,0.796,0.551321138211382,0.124884792626728,0.183410138248848,0.0746543778801843,0.036405529953917,0.0764976958525346,0.112903225806452,0.0935483870967742,0.0345622119815668,0.00368663594470046,0.0465437788018433,0.0589861751152074,0.396774193548387,13.8228311390175,8.93688030580392
"Chris Duhon","PG","2012-2013",30,"LAL",0.438,0.363,0.462,0.208333333333333,0.110975609756098,0.0390243902439024,0.0158536585365854,0.0134146341463415,0.0695121951219512,0.0829268292682927,0.16219512195122,0.024390243902439,0.00121951219512195,0.0487804878048781,0.0682926829268293,0.16219512195122,2.54189532940549,-21.6939966093001
"Tim Duncan","C","2012-2013",36,"SAS",0.504,0.286,0.817,0.527947154471545,0.00336862367661213,0.466313763233879,0.14436958614052,0.0596727622714148,0.270452358036574,0.330125120307988,0.0885466794995188,0.0240615976900866,0.088065447545717,0.0707410972088547,0.0563041385948027,0.590471607314726,-20.6942392853043,-10.1645188439847
"Mike Dunleavy","SF","2012-2013",32,"MIL",0.455,0.428,0.82,0.49364837398374,0.153885743695317,0.167267112712301,0.0658775090066907,0.0159547092125579,0.13381369016984,0.149768399382398,0.0746268656716418,0.0200720535254761,0.018013381369017,0.0463201235203294,0.0694801852804941,0.404014410705095,26.6451366811545,0.690878127249604
"Kevin Durant","SF","2012-2013",24,"OKC",0.539,0.416,0.905,0.792428861788618,0.107085604360372,0.352356524527092,0.240461686437961,0.0147483167681949,0.190445655658865,0.20519397242706,0.119910227637063,0.0371914075024046,0.0336646361013145,0.0897723629368387,0.0458480282141712,0.731003526771401,-22.8776995973398,-22.7241682338
"Wayne Ellington","SG","2012-2013",25,"TOT",0.457,0.392,0.907,0.422002032520325,0.144491270319085,0.173991571342565,0.045153521974714,0.0150511739915713,0.0848886213124624,0.0999397953040337,0.0626128838049368,0.0270921131848284,0.00180614087898856,0.0343166767007827,0.0487658037326911,0.369656833232992,22.2425568684603,2.70637222055677
"Monta Ellis","SG","2012-2013",27,"MIL",0.454,0.287,0.773,0.78150406504065,0.106631989596879,0.360208062418726,0.121586475942783,0.014629388816645,0.0881014304291287,0.102730819245774,0.161248374512354,0.0549414824447334,0.011703511053316,0.0825747724317295,0.0533159947984395,0.512678803641092,4.35664038753784,-4.39327964276827
"Reggie Evans","PF","2012-2013",32,"BRK",0.479,0,0.509,0.49974593495935,0,0.132689374682257,0.11286222674123,0.132180986273513,0.319267920691408,0.451448906964921,0.0218607015760041,0.0376207422470768,0.00660904931367565,0.0564311133706151,0.101169293340112,0.184544992374174,-9.17340550774058,31.0527098270522
"Tyreke Evans","SG","2012-2013",23,"SAC",0.508,0.338,0.775,0.51219512195122,0.0659722222222222,0.313492063492063,0.134424603174603,0.0277777777777778,0.114583333333333,0.142361111111111,0.11359126984127,0.0446428571428571,0.0133928571428571,0.0634920634920635,0.0659722222222222,0.489583333333333,-0.885392733536603,-11.5797214426825
"Festus Ezeli","C","2012-2013",23,"GSW",0.438,0,0.531,0.284552845528455,0,0.150892857142857,0.0723214285714286,0.125892857142857,0.153571428571429,0.279464285714286,0.0196428571428571,0.0205357142857143,0.0660714285714286,0.05625,0.140178571428571,0.170535714285714,-19.2212480523879,28.2503324015661
"Kenneth Faried","PF","2012-2013",23,"DEN",0.552,0,0.613,0.571138211382114,0,0.306494661921708,0.118327402135231,0.115658362989324,0.21085409252669,0.326512455516014,0.0342526690391459,0.0360320284697509,0.0369217081850534,0.0502669039145907,0.104092526690391,0.4105871886121,-9.15759763490709,15.2809029542335
"Derrick Favors","PF","2012-2013",21,"UTA",0.487,0,0.688,0.454014227642276,0.00279798545047566,0.315053161723559,0.145495243424734,0.102965864577504,0.202574146614438,0.305540011191942,0.0419697817571349,0.0374930050363738,0.0727476217123671,0.072188024622272,0.138220481253497,0.406827084499161,-24.9536725748722,-2.33407055807922
"Raymond Felton","PG","2012-2013",28,"NYK",0.455,0.36,0.789,0.58765243902439,0.111543450064851,0.269779507133593,0.0553393860786857,0.0220492866407263,0.0618244703847817,0.083873757025508,0.16083009079118,0.0406398616515348,0.00605274535235625,0.0670125378296585,0.0562040639861652,0.409857328145266,8.01185293747403,-18.2108407323588
"Landry Fields","SF","2012-2013",24,"TOR",0.478,0.143,0.642,0.263465447154472,0.0135004821600771,0.201542912246866,0.0511089681774349,0.0568948891031823,0.143683702989392,0.200578592092575,0.0578592092574735,0.0308582449373192,0.0077145612343298,0.0405014464802314,0.0607521697203472,0.231436837029894,-4.23390509033872,4.79245161025547
"Randy Foye","SG","2012-2013",29,"UTA",0.378,0.41,0.819,0.571392276422764,0.192974655402401,0.135171187194309,0.0640284570920409,0.00755891507336594,0.048910626945309,0.056469542018675,0.0742552245442419,0.0293463761671854,0.0120053357047577,0.0409070698088039,0.0844819919964429,0.392174299688751,31.1797615294448,-1.38541731225185
"Jimmer Fredette","SG","2012-2013",23,"SAC",0.423,0.417,0.859,0.245680894308943,0.161323681489142,0.261633919338159,0.102378490175801,0.0196483971044467,0.0537745604963806,0.0734229576008273,0.0951396070320579,0.0320579110651499,0.0031023784901758,0.0703205791106515,0.0661840744570838,0.510858324715615,23.7857207066663,-15.7030307707734
"Danilo Gallinari","SF","2012-2013",24,"DEN",0.45,0.373,0.822,0.586636178861789,0.156777825898657,0.220441749675184,0.150714595062798,0.0281507145950628,0.13079255088783,0.158943265482893,0.0762234733650931,0.0277176266782157,0.0155911650064963,0.0480727587700303,0.0563014291901256,0.497618016457341,22.7835942328559,-23.6224456117367
"Francisco Garcia","SG-SF","2012-2013",31,"TOT",0.421,0.374,0.857,0.261432926829268,0.173955296404276,0.117589893100097,0.0204081632653061,0.00777453838678328,0.0806608357628766,0.0884353741496599,0.0612244897959184,0.0447035957240039,0.0369290573372206,0.0310981535471331,0.0855199222546161,0.311953352769679,11.9742204404929,5.44603338950805
"Kevin Garnett","C","2012-2013",36,"BOS",0.504,0.125,0.786,0.513719512195122,0.00791295746785361,0.412462908011869,0.099406528189911,0.0370919881305638,0.225024727992087,0.262116716122651,0.0786350148367953,0.0385756676557864,0.0306627101879327,0.0544015825914936,0.076162215628091,0.496538081107814,-18.6150919039976,-8.21196083730545
"Marc Gasol","C","2012-2013",28,"MEM",0.501,0.071,0.848,0.710365853658537,0.0050071530758226,0.305793991416309,0.113018597997139,0.0658082975679542,0.156652360515021,0.222460658082976,0.113733905579399,0.0286123032904149,0.0497138769670959,0.0561516452074392,0.0912017167381974,0.40307582260372,-28.1461250481751,1.66270733934857
"Pau Gasol","PF","2012-2013",32,"LAL",0.475,0.286,0.702,0.420477642276423,0.0169184290030211,0.332930513595166,0.107552870090634,0.0670694864048338,0.187311178247734,0.254380664652568,0.120845921450151,0.0145015105740181,0.0368580060422961,0.0628398791540786,0.0561933534743202,0.406646525679758,-20.8051672944504,-9.31133597579197
"Rudy Gay","SF","2012-2013",26,"TOT",0.44,0.323,0.814,0.682672764227642,0.0967621883141049,0.369557126907332,0.109787867510234,0.0368440640119092,0.134722739114254,0.171566803126163,0.0751767770748046,0.042054335690361,0.0197245999255675,0.0736881280238184,0.0677335318198735,0.508373650911798,4.06828662543081,-5.57225165131529
"Alonzo Gee","SF","2012-2013",25,"CLE",0.45,0.315,0.795,0.645579268292683,0.0861865407319953,0.206611570247934,0.080676898858717,0.0295159386068477,0.0964187327823691,0.125934671389217,0.0523415977961433,0.0421094057457694,0.0114128295946478,0.051948051948052,0.0783156237701692,0.331365604092877,7.93981304898433,6.08572499358846
"Mickael Gelabale","SF","2012-2013",29,"MIN",0.644,0.308,0.875,0.163617886178862,0.0807453416149068,0.135093167701863,0.0372670807453416,0.0496894409937888,0.104037267080745,0.153726708074534,0.0403726708074534,0.0248447204968944,0.0062111801242236,0.0248447204968944,0.0729813664596273,0.281055900621118,16.5386728481943,21.0944153260765
"Paul George","SF","2012-2013",22,"IND",0.457,0.362,0.807,0.755081300813008,0.157806191117093,0.237886944818304,0.0921938088829071,0.0296096904441454,0.17328398384926,0.202893674293405,0.110026917900404,0.0481157469717362,0.0171601615074024,0.0783983849259758,0.0763795423956931,0.463324360699865,19.8521154287578,12.4714583778725
"Daniel Gibson","PG","2012-2013",26,"CLE",0.333,0.344,0.703,0.233485772357724,0.177366702937976,0.0914036996735582,0.0402611534276387,0.00544069640914037,0.0598476605005441,0.0652883569096844,0.0892274211099021,0.0326441784548422,0.0043525571273123,0.0337323177366703,0.0968443960826986,0.272034820457018,31.3525392309602,0.568950881416442
"Taj Gibson","PF","2012-2013",27,"CHI",0.49,0,0.679,0.370680894308943,0.00274160383824537,0.299520219328307,0.089787525702536,0.0856751199451679,0.150788211103496,0.236463331048663,0.0418094585332419,0.0185058259081563,0.0616860863605209,0.0520904729266621,0.113776559287183,0.354352296093215,-27.9118510534513,5.54228209592607
"Manu Ginobili","SG","2012-2013",35,"SAS",0.48,0.353,0.796,0.353912601626016,0.168700646087581,0.218234027279253,0.147882268485284,0.0215362526920316,0.12275664034458,0.144292893036612,0.196697774587222,0.0574300071787509,0.00933237616654702,0.094759511844939,0.08183776022972,0.506101938262742,17.3434032613007,-27.3762026226254
"Ben Gordon","SG","2012-2013",29,"CHA",0.421,0.387,0.843,0.396341463414634,0.187179487179487,0.3,0.0814102564102564,0.0115384615384615,0.0717948717948718,0.0833333333333333,0.0903846153846154,0.0224358974358974,0.0102564102564103,0.0871794871794872,0.0858974358974359,0.538461538461538,14.4309123719497,-8.53267642188069
"Eric Gordon","SG","2012-2013",24,"NOH",0.436,0.324,0.842,0.321138211382114,0.136867088607595,0.325158227848101,0.175632911392405,0.00791139240506329,0.053006329113924,0.0609177215189873,0.108386075949367,0.0356012658227848,0.00632911392405063,0.0925632911392405,0.0593354430379747,0.564082278481013,1.31824393948103,-7.90930408830015
"Marcin Gortat","C","2012-2013",28,"PHO",0.524,0,0.652,0.476626016260163,0.00159914712153518,0.300106609808102,0.0735607675906183,0.0682302771855011,0.20682302771855,0.275053304904051,0.0399786780383795,0.0213219616204691,0.0522388059701493,0.052771855010661,0.0676972281449893,0.362473347547974,-18.3857662475946,-1.7288690932359
"Danny Green","SG","2012-2013",25,"SAS",0.48,0.429,0.848,0.559197154471545,0.187641980917765,0.113584734211722,0.0358927760109041,0.016356201726488,0.0945024988641527,0.110858700590641,0.0640617900954112,0.0417991821899137,0.0245343025897319,0.0427078600636075,0.0563380281690141,0.380736029077692,31.0669835654432,-5.46272554089096
"Draymond Green","SF","2012-2013",22,"GSW",0.368,0.209,0.818,0.269563008130081,0.0631479736098021,0.179076343072573,0.0518378887841659,0.0546654099905749,0.190386427898209,0.245051837888784,0.0499528746465598,0.0395852968897267,0.0235626767200754,0.0480678605089538,0.14985862393968,0.213949104618285,0.503460721766097,10.7039406076776
"Gerald Green","SF","2012-2013",27,"IND",0.407,0.314,0.8,0.274390243902439,0.174074074074074,0.218518518518519,0.0601851851851852,0.0287037037037037,0.101851851851852,0.130555555555556,0.0462962962962963,0.0175925925925926,0.0212962962962963,0.0490740740740741,0.0592592592592593,0.389814814814815,11.8494411509383,-4.90628522373059
"Jeff Green","PF","2012-2013",26,"BOS",0.49,0.385,0.808,0.572154471544715,0.0808170515097691,0.27708703374778,0.117673179396092,0.0244227353463588,0.116785079928952,0.141207815275311,0.0568383658969805,0.024866785079929,0.0301953818827709,0.0586145648312611,0.077708703374778,0.460035523978686,-1.45293677646415,-0.954524699411739
"Willie Green","SG","2012-2013",31,"LAC",0.486,0.428,0.719,0.301829268292683,0.13973063973064,0.185185185185185,0.0269360269360269,0.0143097643097643,0.0673400673400673,0.0816498316498317,0.0462962962962963,0.0244107744107744,0.0101010101010101,0.0260942760942761,0.0808080808080808,0.378787878787879,29.9836844577873,-9.29357109390956
"Blake Griffin","PF","2012-2013",23,"LAC",0.548,0.179,0.66,0.660060975609756,0.0107775211701309,0.401847575057737,0.163972286374134,0.0715935334872979,0.183217859892225,0.254811393379523,0.115088529638183,0.0373364126250962,0.0192455735180908,0.0712086220169361,0.0889145496535797,0.554272517321016,-22.6613822717638,-17.1048560235757
"Richard Hamilton","SG","2012-2013",34,"CHI",0.444,0.308,0.857,0.276422764227642,0.0477941176470588,0.388786764705882,0.0707720588235294,0.0147058823529412,0.0615808823529412,0.0762867647058824,0.109375,0.0220588235294118,0.00459558823529412,0.0772058823529412,0.0854779411764706,0.450367647058824,0.239770852605338,-3.65881125061531
"Tyler Hansbrough","PF","2012-2013",27,"IND",0.436,0,0.72,0.347052845528455,0.00219619326500732,0.295754026354319,0.219619326500732,0.117862371888726,0.155197657393851,0.273060029282577,0.0263543191800878,0.0212298682284041,0.0131771595900439,0.0571010248901903,0.111273792093704,0.415812591508053,-9.88332260220586,25.0064002363183
"James Harden","SG","2012-2013",23,"HOU",0.477,0.368,0.851,0.758384146341463,0.162814070351759,0.285092127303183,0.265326633165829,0.0207705192629816,0.106197654941374,0.126968174204355,0.152428810720268,0.047571189279732,0.0127303182579564,0.0988274706867672,0.0596314907872697,0.677721943048576,-14.0039027930231,-23.7494636596382
"Maurice Harkless","SF","2012-2013",19,"ORL",0.51,0.274,0.57,0.501524390243902,0.0592705167173252,0.226443768996961,0.0648429584599797,0.0618034447821682,0.10790273556231,0.169706180344478,0.0253292806484296,0.0445795339412361,0.0314083080040527,0.0349544072948328,0.0729483282674772,0.31661600810537,5.45065826036185,10.793446919126
"Devin Harris","SG","2012-2013",29,"ATL",0.549,0.335,0.727,0.361026422764228,0.161857846586911,0.149894440534835,0.108374384236453,0.00422237860661506,0.0774102744546094,0.0816326530612245,0.138634764250528,0.0450387051372273,0.0091484869809993,0.0619282195636875,0.0724841660802252,0.406052076002815,13.0296066041984,12.4034699342846
"Tobias Harris","SF-PF","2012-2013",20,"TOT",0.493,0.315,0.752,0.330030487804878,0.0831408775981524,0.311008468052348,0.105465742879138,0.0561970746728253,0.164742109314858,0.220939183987683,0.0531177829099307,0.0246343341031563,0.0338722093918399,0.0508083140877598,0.092378752886836,0.464203233256351,12.5981256270432,13.5219159750959
"Udonis Haslem","PF","2012-2013",32,"MIA",0.514,0,0.711,0.359247967479675,0,0.177510608203678,0.0318246110325318,0.0685997171145686,0.217114568599717,0.285714285714286,0.0268741159830269,0.0212164073550212,0.0106082036775106,0.0318246110325318,0.122347949080622,0.205091937765205,-13.7260562177543,12.3921420237284
"Spencer Hawes","C","2012-2013",24,"PHI",0.477,0.356,0.777,0.567327235772358,0.038961038961039,0.32422749664129,0.0703090013434841,0.077474249888043,0.186744290192566,0.264218540080609,0.0819525302283923,0.0107478728168383,0.0506045678459472,0.0586654724585759,0.104343931930139,0.405284370801612,-0.316504098163252,25.8025445352809
"Chuck Hayes","C","2012-2013",29,"SAC",0.444,0,0.625,0.307164634146341,0.000827129859387924,0.156327543424318,0.0397022332506203,0.0934656741108354,0.153846153846154,0.247311827956989,0.0926385442514475,0.0256410256410256,0.0148883374689826,0.0363937138130687,0.0942928039702233,0.163771712158809,-16.0816750891922,20.4009453747396
"Gordon Hayward","SF","2012-2013",22,"UTA",0.444,0.415,0.827,0.534552845528455,0.116920152091255,0.250475285171103,0.139733840304183,0.0242395437262357,0.0826996197718631,0.106939163498099,0.101235741444867,0.0275665399239544,0.0180608365019011,0.0570342205323194,0.0594106463878327,0.483365019011407,24.6821173223201,-11.4062622096632
"Brendan Haywood","C","2012-2013",33,"CHA",0.433,0,0.455,0.295223577235772,0.000860585197934596,0.185025817555938,0.0567986230636833,0.107573149741824,0.141996557659208,0.249569707401033,0.0249569707401033,0.0137693631669535,0.0421686746987952,0.0430292598967298,0.107573149741824,0.185886402753873,-18.1977607533262,30.6120255573355
"Gerald Henderson","SG","2012-2013",25,"CHA",0.462,0.33,0.824,0.541920731707317,0.046882325363338,0.353961556493202,0.146741678387248,0.0257852789498359,0.0914205344585091,0.117205813408345,0.0829817158931083,0.0318799812470699,0.0159399906235349,0.0506329113924051,0.0698546647913737,0.494608532583216,-3.38813961262368,-4.78933235247559
"Xavier Henry","SF","2012-2013",21,"NOH",0.413,0.364,0.63,0.158790650406504,0.0176,0.24,0.1472,0.0336,0.1104,0.144,0.0208,0.0256,0.008,0.0496,0.1152,0.3104,-7.42337123560354,-8.09697016585862
"John Henson","PF","2012-2013",22,"MIL",0.486,0,0.533,0.210111788617886,0.00362756952841596,0.402660217654172,0.126964933494559,0.140266021765417,0.218863361547763,0.35912938331318,0.0374848851269649,0.0229746070133011,0.0507859733978235,0.0568319226118501,0.100362756952842,0.459492140266022,-5.89495219874764,22.5191099713752
"Roy Hibbert","C","2012-2013",26,"IND",0.449,0.25,0.741,0.576473577235772,0.00176289114147201,0.376817981489643,0.0987219039224328,0.130453944468929,0.158660202732481,0.28911414720141,0.0498016747465844,0.0171881886293521,0.0907888937858087,0.0713970912296166,0.122961657117673,0.412957249889819,-32.2759066647419,-7.86275880145413
"J.J. Hickson","C","2012-2013",24,"POR",0.563,0,0.679,0.590193089430894,0.00086095566078347,0.319414550150667,0.115368058544985,0.114507102884201,0.241928540680155,0.356435643564356,0.0378820490744727,0.0206629358588033,0.0219543693499785,0.0624192854068015,0.0688764528626776,0.438226431338786,-15.973947396051,18.2422711293679
"Nene Hilario","PF","2012-2013",30,"WAS",0.481,0,0.729,0.421493902439024,0.000602772754671489,0.357444243520193,0.16214587100663,0.0608800482218204,0.184448462929476,0.245328511151296,0.106690777576854,0.0331525015069319,0.0223025919228451,0.083785412899337,0.103074141048825,0.46172393007836,-22.1617909892749,-7.97890775799052
"George Hill","PG","2012-2013",26,"IND",0.494,0.368,0.817,0.665650406504065,0.134732824427481,0.197709923664122,0.0812977099236641,0.0179389312977099,0.0904580152671756,0.108396946564885,0.135496183206107,0.0309160305343511,0.0099236641221374,0.0442748091603053,0.0511450381679389,0.410687022900763,19.918961256274,-5.68125851008495
"Kirk Hinrich","PG","2012-2013",32,"CHI",0.367,0.39,0.714,0.448170731707317,0.103174603174603,0.136054421768707,0.0555555555555556,0.0090702947845805,0.0804988662131519,0.0895691609977324,0.178004535147392,0.0357142857142857,0.014172335600907,0.0561224489795918,0.108843537414966,0.260204081632653,20.0139607108038,-20.7625356239487
"Jrue Holiday","PG","2012-2013",22,"PHI",0.446,0.368,0.752,0.743394308943089,0.0844155844155844,0.355775803144224,0.0827067669172932,0.030416951469583,0.0820232399179768,0.11244019138756,0.213602187286398,0.0420369104579631,0.0109364319890636,0.0997949419002051,0.0580997949419002,0.472658920027341,5.09815454234626,-27.2221401586675
"Ryan Hollins","C","2012-2013",28,"LAC",0.614,0,0.75,0.16844512195122,0,0.171945701357466,0.132730015082956,0.0754147812971342,0.134238310708899,0.209653092006033,0.0165912518853695,0.00904977375565611,0.0512820512820513,0.0663650075414781,0.200603318250377,0.310708898944193,-30.827348027307,13.231237527558
