"V1","V2"
13.0102160004586,23.0485056109237
-28.7496487422778,16.9826016246925
13.1813752217988,5.08175730251221
-15.2903735817835,12.6556534136988
-22.1671615766854,2.51665811299073
-17.7936989495866,-2.53696163832253
-19.8034575015711,22.5234929239453
1.2008565016336,7.30700231807835
20.2897073130818,12.3064986056197
14.8957763948852,3.23508229050578
18.4314246242009,20.8286022015214
-17.4463669179217,-8.3749079702475
36.0525175754694,1.60990140177346
-12.544958149077,-8.98151465057774
-12.3199865136616,-11.3070969182859
18.4993390179628,10.2541157215312
8.42828812178198,17.3739953754778
-23.3544800254563,28.0101986333977
23.105024861774,-20.0314963256424
11.2408070180517,21.6852629195507
13.5807550826442,0.769708610230608
9.31393301880949,-21.6910000003514
-3.62780442109295,-3.40574011517328
13.8721172488972,9.49326405526577
21.4057798362862,14.0560463084308
14.822391183219,10.3362461060086
-25.1590964292344,7.00899457033491
22.6562063541894,15.8900039763129
31.5298229786947,-2.02006504987078
-19.6245751237043,6.08333305183252
19.1367631791232,12.3966168909605
16.6667567618981,-4.71922986034674
17.2086155242508,5.56652756656949
22.7048127111226,8.76776997714051
-29.561736140852,-0.347582848187092
20.7424322153699,16.9230794555011
5.63259835699257,-21.4927397486328
18.3970232165016,-27.5744668655823
13.6490249418179,4.316702183818
2.4765626789908,31.4899793609112
15.6109032350429,-10.7442334847608
2.88013764249476,18.6768661612851
-25.3046782743609,-16.4147376015895
10.5344498637793,0.927944767319882
11.8927873872062,11.5044499631991
11.3505085513881,-20.4581600365054
25.4205097769801,2.56497331562942
10.8239601340603,-6.58300982458935
10.9394249231563,-16.4624529279823
13.2862370043245,11.4223230341396
16.277979053963,1.78405801222183
-10.7909571288247,-20.6644579287025
-15.2911681770915,-18.7134879462428
0.65057269087685,-13.9450565124105
9.40846195089951,6.783514580768
29.3708940780429,1.08837846051306
-24.4401389461066,22.0143246824241
29.9018429543819,-7.03702606249459
23.7093870407106,6.17653182704423
-1.20978164936337,-24.4962778439858
24.3423467325958,15.3616328611333
-25.2520610747058,7.20382124732083
-12.2425610535397,-21.5828990261871
-23.46556031865,27.9199317272177
10.274118326423,0.772227875960682
-11.5734516036609,-9.85406531889825
0.709671497888934,-12.6144443524454
