"Player","Pos","Season","Age","Tm","effMin","eff3PA","eff3PM","eff2PA","eff2PM","effFTA","effFTM","effORB","effDRB","effAST","effSTL","effBLK","effTOV","effPF","effPTS","x","y"
"Bobby Brown","PG","2009-2010",25,"TOT",0.239583333333333,0.00233297985153765,0.00063626723223754,0.00328738069989396,0.00148462354188759,0.00031813361611877,0.00031813361611877,0.000212089077412513,0.00063626723223754,0.00212089077412513,0.00031813361611877,0,0.00106044538706257,0.00095440084835631,0.00509013785790032,41.1586134283607,28.8109786629219
"Bobby Hurley","PG","1996-1997",25,"SAC",0.26875,0.000850822461712989,0.000283607487237663,0.00151257326526754,0.000661750803554547,0.00103989411987143,0.000756286632633768,0.000189071658158442,0.000567214974475326,0.00283607487237663,0.000567214974475326,0.000094535829079221,0.00103989411987143,0.00103989411987143,0.00274153904329741,40.3147126249826,24.0489229182708
"Bobby Hurley","PG","1997-1998",26,"TOT",0.297916666666667,0.000341122292341805,0.0000852805730854511,0.00298482005799079,0.00119392802319632,0.00102336687702541,0.000852805730854511,0.000170561146170902,0.00076752515776906,0.00247313661947808,0.000341122292341805,0,0.00119392802319632,0.00110864745011086,0.0034965034965035,37.0528955115909,16.7640413187626
"Bobby Jackson","PG","1997-1998",24,"DEN",0.625,0.00048780487804878,0.000121951219512195,0.00422764227642276,0.0017479674796748,0.00109756097560976,0.000894308943089431,0.000447154471544716,0.00134146341463415,0.00191056910569106,0.000609756097560976,0.0000813008130081301,0.00109756097560976,0.000975609756097561,0.00471544715447154,14.5814636234087,-10.0587478160627
"Bobby Jackson","PG","1998-1999",25,"MIN",0.391666666666667,0.000324338349766476,0.000129735339906591,0.0041515308770109,0.00168655941878568,0.00103788271925272,0.000778412039439543,0.000583809029579657,0.00116761805915931,0.00214063310845874,0.000518941359626362,0.0000648676699532953,0.000973015049299429,0.000973015049299429,0.00460560456668396,29.850135030073,14.9395220136866
"Bobby Jackson","PG","1999-2000",26,"MIN",0.295833333333333,0.000515286843009275,0.000171762281003092,0.00352112676056338,0.00145997938852628,0.0011164548265201,0.000858811405015459,0.000601167983510821,0.00120233596702164,0.0020611473720371,0.000601167983510821,0.0000858811405015459,0.000687049124012367,0.00137409824802473,0.00437993816557884,27.7536492907121,14.6588113768178
"Bobby Jackson","PG","2000-2001",27,"SAC",0.435416666666667,0.000758548255339013,0.000291749328976543,0.00309254288715136,0.00140039677908741,0.000641848523748395,0.000466798926362469,0.000525148792157778,0.00128369704749679,0.00116699731590617,0.000641848523748395,0.0000583498657953087,0.000758548255339013,0.00105029758431556,0.00420119033726222,-1.75627647976913,2.14951189792116
"Bobby Jackson","PG","2001-2002",28,"SAC",0.45,0.00152439024390244,0.000564588979223126,0.00372628726287263,0.00175022583559169,0.00129855465221319,0.00101626016260163,0.000564588979223126,0.00118563685636856,0.00112917795844625,0.000508130081300813,0.0000564588979223126,0.000621047877145438,0.00101626016260163,0.00626693766937669,0.985542926492019,30.9529206551379
"Bobby Jackson","PG","2002-2003",29,"SAC",0.591666666666667,0.00171762281003092,0.000644108553761594,0.00360700790106493,0.00184644452078324,0.00107351425626932,0.000901751975266232,0.000429405702507729,0.00115939539677087,0.00133115767777396,0.000515286843009275,0.0000429405702507729,0.000772930264513913,0.000901751975266232,0.00652696667811749,1.69266168902397,31.4427415693347
"Bobby Jackson","SG","2003-2004",30,"SAC",0.49375,0.00226407327364413,0.000823299372234229,0.00385921580734795,0.00185242358752701,0.00113203663682206,0.000823299372234229,0.000566018318411032,0.00123494905835134,0.00108058042605743,0.000514562107646393,0.000102912421529279,0.000668930739940311,0.00108058042605743,0.00710095708552022,-3.84417450122157,41.9220832201072
"Bobby Jackson","SG","2004-2005",31,"SAC",0.445833333333333,0.00216548894460907,0.000740825165260998,0.00364713927513107,0.00170959653521769,0.00131069067700023,0.00113973102347846,0.000512878960565307,0.00142466377934807,0.00136767722817415,0.000341919307043538,0.000056986551173923,0.000626852062913153,0.00131069067700023,0.00683838614087075,-0.60364722769674,36.7944263844449
"Bobby Jackson","PG","2005-2006",32,"MEM",0.520833333333333,0.00229268292682927,0.000878048780487805,0.00287804878048781,0.00107317073170732,0.00102439024390244,0.000731707317073171,0.000292682926829268,0.00121951219512195,0.00131707317073171,0.000439024390243902,0,0.000682926829268293,0.00107317073170732,0.0055609756097561,16.8991862446369,21.5066315279526
"Bobby Jackson","SG","2006-2007",33,"NOK",0.495833333333333,0.00148596023775364,0.000512400081984013,0.00322812051649928,0.00138348022135684,0.00153720024595204,0.00117852018856323,0.00040992006558721,0.00122976019676163,0.00128100020496003,0.000461160073785612,0.0000512400081984013,0.000717360114777618,0.000922320147571224,0.00543144086903054,-3.18870620049318,21.0507919624276
"Bobby Jackson","SG-PG","2007-2008",34,"TOT",0.402083333333333,0.0019588019714394,0.000695058764059143,0.00246429925439151,0.00107418172627322,0.000695058764059143,0.000568684443321117,0.000315935801845065,0.00132693036774927,0.00120055604701125,0.000379122962214078,0.000063187160369013,0.000505497282952104,0.000821433084797169,0.004865411348414,-1.46874120709147,32.8886996492666
"Bobby Jackson","PG","2008-2009",35,"SAC",0.435416666666667,0.00163379624226864,0.000466798926362469,0.00239234449760766,0.00110864745011086,0.000816898121134321,0.000700198389543704,0.000350099194771852,0.00128369704749679,0.00116699731590617,0.000525148792157778,0.0000583498657953087,0.000525148792157778,0.000816898121134321,0.00437623993464815,-14.998819779429,30.5775633743415
"Bobby Jones 2","SF","2006-2007",23,"PHI",0.158333333333333,0.000320924261874198,0,0.00304878048780488,0.00160462130937099,0.00144415917843389,0.000802310654685494,0.000802310654685494,0.00128369704749679,0.000641848523748395,0.000481386392811297,0,0.000641848523748395,0.00208600770218229,0.00401155327342747,-47.0558284245311,-16.6193102556947
"Bobby Jones 2","C-SF","2007-2008",24,"TOT",0.235416666666667,0.00118713576516296,0.000431685732786531,0.00205050723073602,0.000971292898769696,0.00118713576516296,0.000971292898769696,0.000647528599179797,0.00140297863155623,0.000647528599179797,0.000323764299589899,0.000107921433196633,0.000647528599179797,0.00194258579753939,0.00410101446147205,-10.6003660432137,13.0869004237988
"Bobby Phills","SG","1996-1997",27,"CLE",0.716666666666667,0.00109897901304594,0.000425411230856495,0.00283607487237663,0.00124078275666478,0.000886273397617697,0.000638116846284742,0.000319058423142371,0.000921724333522405,0.00120533182076007,0.000567214974475326,0.000106352807714124,0.000709018718094158,0.000886273397617697,0.00446681792399319,14.8125682305305,5.14854578039742
"Bobby Phills","SG","1997-1998",28,"CHH",0.633333333333333,0.000722079589216945,0.000280808729139923,0.0028482028241335,0.00132381258023107,0.000922657252888318,0.00068196405648267,0.000401155327342747,0.00100288831835687,0.00120346598202824,0.000521501925545571,0.000120346598202824,0.00068196405648267,0.00116335044929397,0.00417201540436457,14.8925438480687,5.30387399725908
"Bobby Phills","SG","1998-1999",29,"CHH",0.7625,0.00133280021324803,0.000533120085299214,0.00253232040517126,0.00113288018126083,0.00129948020791683,0.000899640143942423,0.000299880047980808,0.00103292016526723,0.00116620018659203,0.000466480074636812,0.000199920031987205,0.000699720111955218,0.000966280154604825,0.00476476076236172,14.5477809674856,-0.653129016309208
